"PostId","PostTypeId","ParentId"
46240345,2,46240242
3003961,2,3003903
13624788,2,13624732
15782348,2,1778994
15314408,2,15314333
32411543,2,32411496
22846704,2,22536878
20528763,2,20528650
24253916,2,24253811
30629247,2,30629143
36398888,2,36398680
30934727,2,30934672
26837922,2,26837495
6652830,2,6652723
10472226,2,10472087
11257351,2,11257285
269887,2,158893
20754154,2,4267232
22264342,2,22264282
13904000,2,3026096
20931946,2,20931874
17182589,2,17182509
17087108,2,17087041
18040879,2,18040097
